inherit_prob,bootstrap_index,condition,reach_fraction,median_semantic_information_among_reached,median_censored_lower_bound,mean_value_of_information,n_reached,n_censored
0.1,229,control,1.0,0.0,,0.0,20,0
0.1,229,selective,1.0,0.5027282472047356,,5.700772026909723,20,0
0.1,230,control,1.0,0.0,,0.0,20,0
0.1,230,selective,1.0,0.5043373363640982,,5.716919487847226,20,0
0.1,231,control,1.0,0.0,,0.0,20,0
0.1,231,selective,1.0,0.5043373363640982,,5.736788736979168,20,0
0.1,232,control,1.0,0.0,,0.0,20,0
0.1,232,selective,1.0,0.5047695173214952,,5.73184787326389,20,0
0.1,233,control,1.0,0.0,,0.0,20,0
0.1,233,selective,1.0,0.5058065929463832,,5.720503472222224,20,0
0.1,234,control,1.0,0.0,,0.0,20,0
0.1,234,selective,1.0,0.503905155406701,,5.709762369791669,20,0
0.1,235,control,1.0,0.0,,0.0,20,0
0.1,235,selective,1.0,0.5053626401007031,,5.712777777777779,20,0
0.1,236,control,1.0,0.0,,0.0,20,0
0.1,236,selective,1.0,0.5036152853168294,,5.729467773437502,20,0
0.1,237,control,1.0,0.0,,0.0,20,0
0.1,237,selective,1.0,0.5015382413926501,,5.706791992187505,20,0
0.1,238,control,1.0,0.0,,0.0,20,0
0.1,238,selective,1.0,0.5048558741765421,,5.715270724826393,20,0
0.1,239,control,1.0,0.0,,0.0,20,0
0.1,239,selective,1.0,0.502504676041442,,5.712205403645837,20,0
0.1,240,control,1.0,0.0,,0.0,20,0
0.1,240,selective,1.0,0.5052880551339392,,5.714551866319447,20,0
0.1,241,control,1.0,0.0,,0.0,20,0
0.1,241,selective,1.0,0.503325415226958,,5.742805989583336,20,0
0.1,242,control,1.0,0.0,,0.0,20,0
0.1,242,selective,1.0,0.502504676041442,,5.70876193576389,20,0
0.1,243,control,1.0,0.0,,0.0,20,0
0.1,243,selective,1.0,0.503905155406701,,5.707328016493055,20,0
0.1,244,control,1.0,0.0,,0.0,20,0
0.1,244,selective,1.0,0.5036152853168294,,5.698833550347224,20,0
0.1,245,control,1.0,0.0,,0.0,20,0
0.1,245,selective,1.0,0.5070775566771453,,5.7244807942708364,20,0
0.1,246,control,1.0,0.0,,0.0,20,0
0.1,246,selective,1.0,0.508937972172299,,5.729058159722223,20,0
0.1,247,control,1.0,0.0,,0.0,20,0
0.1,247,selective,1.0,0.5018435658561169,,5.708816189236114,20,0
0.1,248,control,1.0,0.0,,0.0,20,0
0.1,248,selective,1.0,0.502504676041442,,5.708363715277782,20,0
0.1,249,control,1.0,0.0,,0.0,20,0
0.1,249,selective,1.0,0.502504676041442,,5.703578559027778,20,0
0.1,250,control,1.0,0.0,,0.0,20,0
0.1,250,selective,1.0,0.505955762879911,,5.717210828993059,20,0
0.1,251,control,1.0,0.0,,0.0,20,0
0.1,251,selective,1.0,0.5048558741765421,,5.728731011284723,20,0
0.1,252,control,1.0,0.0,,0.0,20,0
0.1,252,selective,1.0,0.5058065929463832,,5.720103624131946,20,0
0.1,253,control,1.0,0.0,,0.0,20,0
0.1,253,selective,1.0,0.5070775566771453,,5.717953559027779,20,0
0.1,254,control,1.0,0.0,,0.0,20,0
0.1,254,selective,1.0,0.5053626401007031,,5.7402994791666675,20,0
0.1,255,control,1.0,0.0,,0.0,20,0
0.1,255,selective,1.0,0.5040474662742266,,5.725640733506945,20,0
0.1,256,control,1.0,0.0,,0.0,20,0
0.1,256,selective,1.0,0.5071521416439092,,5.746602647569448,20,0
0.1,257,control,1.0,0.0,,0.0,20,0
0.1,257,selective,1.0,0.5002920612343672,,5.7219232855902815,20,0
0.1,258,control,1.0,0.0,,0.0,20,0
0.1,258,selective,1.0,0.5015560525297204,,5.707740342881946,20,0
0.1,259,control,1.0,0.0,,0.0,20,0
0.1,259,selective,1.0,0.503325415226958,,5.718712565104168,20,0
0.1,260,control,1.0,0.0,,0.0,20,0
0.1,260,selective,1.0,0.5029150456342,,5.719391818576392,20,0
0.1,261,control,1.0,0.0,,0.0,20,0
0.1,261,selective,1.0,0.5015560525297204,,5.723515082465281,20,0
0.1,262,control,1.0,0.0,,0.0,20,0
0.1,262,selective,1.0,0.502504676041442,,5.711888020833337,20,0
0.1,263,control,1.0,0.0,,0.0,20,0
0.1,263,selective,1.0,0.503905155406701,,5.730902777777781,20,0
0.1,264,control,1.0,0.0,,0.0,20,0
0.1,264,selective,1.0,0.5036152853168294,,5.729404296875001,20,0
0.1,265,control,1.0,0.0,,0.0,20,0
0.1,265,selective,1.0,0.5021310791825133,,5.722949218750001,20,0
0.1,266,control,1.0,0.0,,0.0,20,0
0.1,266,selective,1.0,0.5027282472047356,,5.7211751302083345,20,0
0.1,267,control,1.0,0.0,,0.0,20,0
0.1,267,selective,1.0,0.503325415226958,,5.690295681423612,20,0
0.1,268,control,1.0,0.0,,0.0,20,0
0.1,268,selective,1.0,0.502504676041442,,5.716282009548616,20,0
0.1,269,control,1.0,0.0,,0.0,20,0
0.1,269,selective,1.0,0.5018346602875817,,5.709009331597227,20,0
0.1,270,control,1.0,0.0,,0.0,20,0
0.1,270,selective,1.0,0.5029150456342,,5.717661675347225,20,0
0.1,271,control,1.0,0.0,,0.0,20,0
0.1,271,selective,1.0,0.503325415226958,,5.744002821180557,20,0
0.1,272,control,1.0,0.0,,0.0,20,0
0.1,272,selective,1.0,0.5029150456342,,5.707809244791669,20,0
0.1,273,control,1.0,0.0,,0.0,20,0
0.1,273,selective,1.0,0.502504676041442,,5.689652777777779,20,0
0.1,274,control,1.0,0.0,,0.0,20,0
0.1,274,selective,1.0,0.5023178776119777,,5.705254991319447,20,0
0.1,275,control,1.0,0.0,,0.0,20,0
0.1,275,selective,1.0,0.503325415226958,,5.736540256076389,20,0
0.1,276,control,1.0,0.0,,0.0,20,0
0.1,276,selective,1.0,0.5043373363640982,,5.694509006076391,20,0
0.1,277,control,1.0,0.0,,0.0,20,0
0.1,277,selective,1.0,0.502504676041442,,5.71240614149306,20,0
0.1,278,control,1.0,0.0,,0.0,20,0
0.1,278,selective,1.0,0.5083485204079075,,5.718519422743057,20,0
0.1,279,control,1.0,0.0,,0.0,20,0
0.1,279,selective,1.0,0.5049304591433059,,5.724036458333336,20,0
0.1,280,control,1.0,0.0,,0.0,20,0
0.1,280,selective,1.0,0.5043373363640982,,5.723095703125002,20,0
0.1,281,control,1.0,0.0,,0.0,20,0
0.1,281,selective,1.0,0.5052880551339392,,5.741421440972222,20,0
0.1,282,control,1.0,0.0,,0.0,20,0
0.1,282,selective,1.0,0.5049304591433059,,5.709096137152779,20,0
0.1,283,control,1.0,0.0,,0.0,20,0
0.1,283,selective,1.0,0.5023178776119777,,5.698640950520837,20,0
0.1,284,control,1.0,0.0,,0.0,20,0
0.1,284,selective,1.0,0.5027306039682107,,5.716501193576393,20,0
0.1,285,control,1.0,0.0,,0.0,20,0
0.1,285,selective,1.0,0.503905155406701,,5.712172309027778,20,0
0.1,286,control,1.0,0.0,,0.0,20,0
0.1,286,selective,1.0,0.5058065929463832,,5.732210286458333,20,0
0.1,287,control,1.0,0.0,,0.0,20,0
0.1,287,selective,1.0,0.5032049157240714,,5.71113932291667,20,0
0.1,288,control,1.0,0.0,,0.0,20,0
0.1,288,selective,1.0,0.5047695173214952,,5.727979600694445,20,0
0.1,289,control,1.0,0.0,,0.0,20,0
0.1,289,selective,1.0,0.5040474662742266,,5.720387912326391,20,0
0.1,290,control,1.0,0.0,,0.0,20,0
0.1,290,selective,1.0,0.5023178776119777,,5.723930664062503,20,0
0.1,291,control,1.0,0.0,,0.0,20,0
0.1,291,selective,1.0,0.5036152853168294,,5.722113715277777,20,0
0.1,292,control,1.0,0.0,,0.0,20,0
0.1,292,selective,1.0,0.5030181172946071,,5.732006293402779,20,0
0.1,293,control,1.0,0.0,,0.0,20,0
0.1,293,selective,1.0,0.5021310791825133,,5.723696831597226,20,0
0.1,294,control,1.0,0.0,,0.0,20,0
0.1,294,selective,1.0,0.502504676041442,,5.737689887152781,20,0
0.1,295,control,1.0,0.0,,0.0,20,0
0.1,295,selective,1.0,0.5018346602875817,,5.729584960937501,20,0
0.1,296,control,1.0,0.0,,0.0,20,0
0.1,296,selective,1.0,0.5071521416439092,,5.730725911458337,20,0
0.1,297,control,1.0,0.0,,0.0,20,0
0.1,297,selective,1.0,0.5027282472047356,,5.722541775173613,20,0
0.1,298,control,1.0,0.0,,0.0,20,0
0.1,298,selective,1.0,0.5029150456342,,5.732317165798614,20,0
0.1,299,control,1.0,0.0,,0.0,20,0
0.1,299,selective,1.0,0.5043373363640982,,5.7141531032986155,20,0
0.1,300,control,1.0,0.0,,0.0,20,0
0.1,300,selective,1.0,0.502504676041442,,5.704849717881947,20,0
0.1,301,control,1.0,0.0,,0.0,20,0
0.1,301,selective,1.0,0.5043373363640982,,5.709382595486113,20,0
0.1,302,control,1.0,0.0,,0.0,20,0
0.1,302,selective,1.0,0.502504676041442,,5.7058067491319475,20,0
0.1,303,control,1.0,0.0,,0.0,20,0
0.1,303,selective,1.0,0.5023178776119777,,5.716592339409724,20,0
0.1,304,control,1.0,0.0,,0.0,20,0
0.1,304,selective,1.0,0.502504676041442,,5.6923356119791695,20,0
0.1,305,control,1.0,0.0,,0.0,20,0
0.1,305,selective,1.0,0.5023178776119777,,5.716343315972226,20,0
0.1,306,control,1.0,0.0,,0.0,20,0
0.1,306,selective,1.0,0.5036370966814686,,5.726143120659726,20,0
0.1,307,control,1.0,0.0,,0.0,20,0
0.1,307,selective,1.0,0.503325415226958,,5.746746419270835,20,0
0.1,308,control,1.0,0.0,,0.0,20,0
0.1,308,selective,1.0,0.5052880551339392,,5.70788302951389,20,0
0.1,309,control,1.0,0.0,,0.0,20,0
0.1,309,selective,1.0,0.5058065929463832,,5.695790473090279,20,0
0.1,310,control,1.0,0.0,,0.0,20,0
0.1,310,selective,1.0,0.5065590188647013,,5.712251519097224,20,0
0.1,311,control,1.0,0.0,,0.0,20,0
0.1,311,selective,1.0,0.505955762879911,,5.718031684027781,20,0
0.1,312,control,1.0,0.0,,0.0,20,0
0.1,312,selective,1.0,0.5020303642855812,,5.7263454861111125,20,0
0.1,313,control,1.0,0.0,,0.0,20,0
0.1,313,selective,1.0,0.508937972172299,,5.7162418619791655,20,0
0.1,314,control,1.0,0.0,,0.0,20,0
0.1,314,selective,1.0,0.5036370966814686,,5.719183485243057,20,0
0.1,315,control,1.0,0.0,,0.0,20,0
0.1,315,selective,1.0,0.5095274239366905,,5.767775607638893,20,0
0.1,316,control,1.0,0.0,,0.0,20,0
0.1,316,selective,1.0,0.5058065929463832,,5.704460720486113,20,0
0.1,317,control,1.0,0.0,,0.0,20,0
0.1,317,selective,1.0,0.5048558741765421,,5.703473307291671,20,0
0.1,318,control,1.0,0.0,,0.0,20,0
0.1,318,selective,1.0,0.5029150456342,,5.7345323350694475,20,0
0.1,319,control,1.0,0.0,,0.0,20,0
0.1,319,selective,1.0,0.5015382413926501,,5.702194552951393,20,0
0.1,320,control,1.0,0.0,,0.0,20,0
0.1,320,selective,1.0,0.5047695173214952,,5.7348046875000005,20,0
0.1,321,control,1.0,0.0,,0.0,20,0
0.1,321,selective,1.0,0.5036152853168294,,5.69973849826389,20,0
0.1,322,control,1.0,0.0,,0.0,20,0
0.1,322,selective,1.0,0.505955762879911,,5.730038519965281,20,0
0.1,323,control,1.0,0.0,,0.0,20,0
0.1,323,selective,1.0,0.503905155406701,,5.690724283854168,20,0
0.1,324,control,1.0,0.0,,0.0,20,0
0.1,324,selective,1.0,0.5015560525297204,,5.687589518229169,20,0
0.1,325,control,1.0,0.0,,0.0,20,0
0.1,325,selective,1.0,0.5018346602875817,,5.727212456597225,20,0
0.1,326,control,1.0,0.0,,0.0,20,0
0.1,326,selective,1.0,0.5020214587170461,,5.712665473090283,20,0
0.1,327,control,1.0,0.0,,0.0,20,0
0.1,327,selective,1.0,0.503325415226958,,5.725970052083336,20,0
0.1,328,control,1.0,0.0,,0.0,20,0
0.1,328,selective,1.0,0.5047695173214952,,5.704064127604168,20,0
0.1,329,control,1.0,0.0,,0.0,20,0
0.1,329,selective,1.0,0.5048558741765421,,5.729412977430558,20,0
0.1,330,control,1.0,0.0,,0.0,20,0
0.1,330,selective,1.0,0.5052880551339392,,5.696333550347225,20,0
0.1,331,control,1.0,0.0,,0.0,20,0
0.1,331,selective,1.0,0.5023178776119777,,5.716523980034725,20,0
0.1,332,control,1.0,0.0,,0.0,20,0
0.1,332,selective,1.0,0.503325415226958,,5.695027669270834,20,0
0.1,333,control,1.0,0.0,,0.0,20,0
0.1,333,selective,1.0,0.5023178776119777,,5.714576280381947,20,0
0.1,334,control,1.0,0.0,,0.0,20,0
0.1,334,selective,1.0,0.5036152853168294,,5.6997612847222205,20,0
0.1,335,control,1.0,0.0,,0.0,20,0
0.1,335,selective,1.0,0.503325415226958,,5.712256944444444,20,0
0.1,336,control,1.0,0.0,,0.0,20,0
0.1,336,selective,1.0,0.5065590188647013,,5.707981228298612,20,0
0.1,337,control,1.0,0.0,,0.0,20,0
0.1,337,selective,1.0,0.5020214587170461,,5.703990342881947,20,0
0.1,338,control,1.0,0.0,,0.0,20,0
0.1,338,selective,1.0,0.5048558741765421,,5.737305772569448,20,0
0.1,339,control,1.0,0.0,,0.0,20,0
0.1,339,selective,1.0,0.502504676041442,,5.737703993055559,20,0
0.1,340,control,1.0,0.0,,0.0,20,0
0.1,340,selective,1.0,0.5052880551339392,,5.723378363715281,20,0
0.1,341,control,1.0,0.0,,0.0,20,0
0.1,341,selective,1.0,0.5032049157240714,,5.720582139756948,20,0
0.1,342,control,1.0,0.0,,0.0,20,0
0.1,342,selective,1.0,0.5036152853168294,,5.716393771701392,20,0
0.1,343,control,1.0,0.0,,0.0,20,0
0.1,343,selective,1.0,0.5036152853168294,,5.727191297743057,20,0
0.1,344,control,1.0,0.0,,0.0,20,0
0.1,344,selective,1.0,0.5023178776119777,,5.709082573784727,20,0
0.1,345,control,1.0,0.0,,0.0,20,0
0.1,345,selective,1.0,0.5021310791825133,,5.6870518663194485,20,0
0.1,346,control,1.0,0.0,,0.0,20,0
0.1,346,selective,1.0,0.5065590188647013,,5.736954210069444,20,0
0.1,347,control,1.0,0.0,,0.0,20,0
0.1,347,selective,1.0,0.5071521416439092,,5.74661566840278,20,0
0.1,348,control,1.0,0.0,,0.0,20,0
0.1,348,selective,1.0,0.502504676041442,,5.713454861111115,20,0
0.1,349,control,1.0,0.0,,0.0,20,0
0.1,349,selective,1.0,0.503325415226958,,5.725273437500003,20,0
0.1,350,control,1.0,0.0,,0.0,20,0
0.1,350,selective,1.0,0.502504676041442,,5.711548936631948,20,0
0.1,351,control,1.0,0.0,,0.0,20,0
0.1,351,selective,1.0,0.5015382413926501,,5.7052452256944495,20,0
0.1,352,control,1.0,0.0,,0.0,20,0
0.1,352,selective,1.0,0.5032049157240714,,5.699677734375003,20,0
0.1,353,control,1.0,0.0,,0.0,20,0
0.1,353,selective,1.0,0.5029150456342,,5.718773328993061,20,0
0.1,354,control,1.0,0.0,,0.0,20,0
0.1,354,selective,1.0,0.5029150456342,,5.716034613715282,20,0
0.1,355,control,1.0,0.0,,0.0,20,0
0.1,355,selective,1.0,0.502504676041442,,5.695996093750006,20,0
0.1,356,control,1.0,0.0,,0.0,20,0
0.1,356,selective,1.0,0.5032049157240714,,5.697833658854172,20,0
0.1,357,control,1.0,4.004283129768646e-17,,0.0,20,0
0.1,357,selective,1.0,0.5058065929463832,,5.728649631076392,20,0
0.1,358,control,1.0,0.0,,0.0,20,0
0.1,358,selective,1.0,0.5032049157240714,,5.727670898437504,20,0
0.1,359,control,1.0,0.0,,0.0,20,0
0.1,359,selective,1.0,0.503905155406701,,5.722463650173614,20,0
0.1,360,control,1.0,0.0,,0.0,20,0
0.1,360,selective,1.0,0.5027282472047356,,5.713183593750001,20,0
0.1,361,control,1.0,0.0,,0.0,20,0
0.1,361,selective,1.0,0.5058065929463832,,5.723064236111113,20,0
0.1,362,control,1.0,0.0,,0.0,20,0
0.1,362,selective,1.0,0.5058811779131471,,5.714853515625,20,0
0.1,363,control,1.0,0.0,,0.0,20,0
0.1,363,selective,1.0,0.502504676041442,,5.682088758680559,20,0
0.1,364,control,1.0,0.0,,0.0,20,0
0.1,364,selective,1.0,0.503325415226958,,5.715574001736116,20,0
0.1,365,control,1.0,0.0,,0.0,20,0
0.1,365,selective,1.0,0.503905155406701,,5.687121853298613,20,0
0.1,366,control,1.0,0.0,,0.0,20,0
0.1,366,selective,1.0,0.5043373363640982,,5.712204861111113,20,0
0.1,367,control,1.0,0.0,,0.0,20,0
0.1,367,selective,1.0,0.503325415226958,,5.738855251736112,20,0
0.1,368,control,1.0,0.0,,0.0,20,0
0.1,368,selective,1.0,0.5043373363640982,,5.721363932291668,20,0
0.1,369,control,1.0,0.0,,0.0,20,0
0.1,369,selective,1.0,0.503905155406701,,5.687590603298612,20,0
0.1,370,control,1.0,0.0,,0.0,20,0
0.1,370,selective,1.0,0.503905155406701,,5.699740668402779,20,0
0.1,371,control,1.0,0.0,,0.0,20,0
0.1,371,selective,1.0,0.5047695173214952,,5.696687282986112,20,0
0.1,372,control,1.0,0.0,,0.0,20,0
0.1,372,selective,1.0,0.5047695173214952,,5.72862684461806,20,0
0.1,373,control,1.0,0.0,,0.0,20,0
0.1,373,selective,1.0,0.5032049157240714,,5.7087033420138935,20,0
0.1,374,control,1.0,0.0,,0.0,20,0
0.1,374,selective,1.0,0.502504676041442,,5.720136718750003,20,0
0.1,375,control,1.0,0.0,,0.0,20,0
0.1,375,selective,1.0,0.5036152853168294,,5.71088107638889,20,0
0.1,376,control,1.0,0.0,,0.0,20,0
0.1,376,selective,1.0,0.5053626401007031,,5.748546549479167,20,0
0.1,377,control,1.0,0.0,,0.0,20,0
0.1,377,selective,1.0,0.5036152853168294,,5.7056103515625,20,0
0.1,378,control,1.0,0.0,,0.0,20,0
0.1,378,selective,1.0,0.5023178776119777,,5.713057183159725,20,0
0.1,379,control,1.0,0.0,,0.0,20,0
0.1,379,selective,1.0,0.503325415226958,,5.712561848958336,20,0
0.1,380,control,1.0,0.0,,0.0,20,0
0.1,380,selective,1.0,0.5052880551339392,,5.723065863715279,20,0
0.1,381,control,1.0,0.0,,0.0,20,0
0.1,381,selective,1.0,0.5030181172946071,,5.684567057291669,20,0
0.1,382,control,1.0,0.0,,0.0,20,0
0.1,382,selective,1.0,0.5036152853168294,,5.732678493923613,20,0
0.1,383,control,1.0,0.0,,0.0,20,0
0.1,383,selective,1.0,0.503325415226958,,5.741693250868058,20,0
0.1,384,control,1.0,0.0,,0.0,20,0
0.1,384,selective,1.0,0.5032049157240714,,5.696241319444448,20,0
0.1,385,control,1.0,0.0,,0.0,20,0
0.1,385,selective,1.0,0.5053626401007031,,5.712375217013891,20,0
0.1,386,control,1.0,0.0,,0.0,20,0
0.1,386,selective,1.0,0.5052880551339392,,5.735734592013889,20,0
0.1,387,control,1.0,0.0,,0.0,20,0
0.1,387,selective,1.0,0.5027282472047356,,5.729173719618059,20,0
0.1,388,control,1.0,0.0,,0.0,20,0
0.1,388,selective,1.0,0.5058811779131471,,5.769087999131947,20,0
0.1,389,control,1.0,0.0,,0.0,20,0
0.1,389,selective,1.0,0.503325415226958,,5.734384223090279,20,0
0.1,390,control,1.0,0.0,,0.0,20,0
0.1,390,selective,1.0,0.5029150456342,,5.721245659722224,20,0
0.1,391,control,1.0,0.0,,0.0,20,0
0.1,391,selective,1.0,0.5021310791825133,,5.687613389756945,20,0
0.1,392,control,1.0,0.0,,0.0,20,0
0.1,392,selective,1.0,0.5021310791825133,,5.702359483506948,20,0
0.1,393,control,1.0,0.0,,0.0,20,0
0.1,393,selective,1.0,0.5023178776119777,,5.690360243055557,20,0
0.1,394,control,1.0,0.0,,0.0,20,0
0.1,394,selective,1.0,0.5020303642855812,,5.699442816840279,20,0
0.1,395,control,1.0,0.0,,0.0,20,0
0.1,395,selective,1.0,0.5015560525297204,,5.715145941840282,20,0
0.1,396,control,1.0,0.0,,0.0,20,0
0.1,396,selective,1.0,0.505955762879911,,5.723341471354168,20,0
0.1,397,control,1.0,0.0,,0.0,20,0
0.1,397,selective,1.0,0.5052880551339392,,5.726274956597225,20,0
0.1,398,control,1.0,0.0,,0.0,20,0
0.1,398,selective,1.0,0.5058811779131471,,5.705411241319446,20,0
0.1,399,control,1.0,0.0,,0.0,20,0
0.1,399,selective,1.0,0.503905155406701,,5.741528320312499,20,0
0.1,400,control,1.0,0.0,,0.0,20,0
0.1,400,selective,1.0,0.5043373363640982,,5.737403971354167,20,0
0.1,401,control,1.0,0.0,,0.0,20,0
0.1,401,selective,1.0,0.503905155406701,,5.714510091145835,20,0
0.1,402,control,1.0,0.0,,0.0,20,0
0.1,402,selective,1.0,0.5029150456342,,5.7131646050347245,20,0
0.1,403,control,1.0,0.0,,0.0,20,0
0.1,403,selective,1.0,0.5021310791825133,,5.711509331597226,20,0
0.1,404,control,1.0,0.0,,0.0,20,0
0.1,404,selective,1.0,0.503325415226958,,5.7086550564236145,20,0
0.1,405,control,1.0,0.0,,0.0,20,0
0.1,405,selective,1.0,0.5036152853168294,,5.685287543402781,20,0
0.1,406,control,1.0,0.0,,0.0,20,0
0.1,406,selective,1.0,0.5043373363640982,,5.71393771701389,20,0
0.1,407,control,1.0,0.0,,0.0,20,0
0.1,407,selective,1.0,0.5043373363640982,,5.730009765625001,20,0
0.1,408,control,1.0,0.0,,0.0,20,0
0.1,408,selective,1.0,0.503325415226958,,5.731446940104169,20,0
0.1,409,control,1.0,0.0,,0.0,20,0
0.1,409,selective,1.0,0.5047695173214952,,5.7254052734375005,20,0
0.1,410,control,1.0,0.0,,0.0,20,0
0.1,410,selective,1.0,0.5018435658561169,,5.705876193576391,20,0
0.1,411,control,1.0,0.0,,0.0,20,0
0.1,411,selective,1.0,0.503325415226958,,5.73633029513889,20,0
0.1,412,control,1.0,0.0,,0.0,20,0
0.1,412,selective,1.0,0.505955762879911,,5.7279242621527775,20,0
0.1,413,control,1.0,0.0,,0.0,20,0
0.1,413,selective,1.0,0.5058811779131471,,5.730519748263889,20,0
0.1,414,control,1.0,0.0,,0.0,20,0
0.1,414,selective,1.0,0.5036152853168294,,5.709875759548614,20,0
0.1,415,control,1.0,0.0,,0.0,20,0
0.1,415,selective,1.0,0.505955762879911,,5.7275596788194445,20,0
0.1,416,control,1.0,0.0,,0.0,20,0
0.1,416,selective,1.0,0.5020303642855812,,5.740159505208337,20,0
0.1,417,control,1.0,0.0,,0.0,20,0
0.1,417,selective,1.0,0.5095274239366905,,5.738365342881946,20,0
0.1,418,control,1.0,0.0,,0.0,20,0
0.1,418,selective,1.0,0.5021310791825133,,5.689204101562502,20,0
0.1,419,control,1.0,0.0,,0.0,20,0
0.1,419,selective,1.0,0.5029150456342,,5.733618164062505,20,0
0.1,420,control,1.0,0.0,,0.0,20,0
0.1,420,selective,1.0,0.5043373363640982,,5.713649631076391,20,0
0.1,421,control,1.0,0.0,,0.0,20,0
0.1,421,selective,1.0,0.5036152853168294,,5.727483723958336,20,0
0.1,422,control,1.0,0.0,,0.0,20,0
0.1,422,selective,1.0,0.5058811779131471,,5.728765733506946,20,0
0.1,423,control,1.0,0.0,,0.0,20,0
0.1,423,selective,1.0,0.5052880551339392,,5.732179904513892,20,0
0.1,424,control,1.0,0.0,,0.0,20,0
0.1,424,selective,1.0,0.5036152853168294,,5.719424913194446,20,0
0.1,425,control,1.0,0.0,,0.0,20,0
0.1,425,selective,1.0,0.5029150456342,,5.7012879774305585,20,0
0.1,426,control,1.0,0.0,,0.0,20,0
0.1,426,selective,1.0,0.5029150456342,,5.699241536458335,20,0
0.1,427,control,1.0,0.0,,0.0,20,0
0.1,427,selective,1.0,0.5029150456342,,5.724335937500005,20,0
0.1,428,control,1.0,0.0,,0.0,20,0
0.1,428,selective,1.0,0.5015560525297204,,5.699666883680561,20,0
0.1,429,control,1.0,0.0,,0.0,20,0
0.1,429,selective,1.0,0.502504676041442,,5.694760199652781,20,0
0.1,430,control,1.0,0.0,,0.0,20,0
0.1,430,selective,1.0,0.5036152853168294,,5.735448676215279,20,0
0.1,431,control,1.0,0.0,,0.0,20,0
0.1,431,selective,1.0,0.503325415226958,,5.714360351562502,20,0
0.1,432,control,1.0,0.0,,0.0,20,0
0.1,432,selective,1.0,0.5043373363640982,,5.705305447048612,20,0
0.1,433,control,1.0,0.0,,0.0,20,0
0.1,433,selective,1.0,0.5043373363640982,,5.681411132812501,20,0
0.1,434,control,1.0,0.0,,0.0,20,0
0.1,434,selective,1.0,0.503905155406701,,5.692242296006947,20,0
0.1,435,control,1.0,0.0,,0.0,20,0
0.1,435,selective,1.0,0.5040474662742266,,5.729399414062501,20,0
0.1,436,control,1.0,0.0,,0.0,20,0
0.1,436,selective,1.0,0.5030181172946071,,5.716212565104168,20,0
0.1,437,control,1.0,0.0,,0.0,20,0
0.1,437,selective,1.0,0.5032049157240714,,5.68095648871528,20,0
0.1,438,control,1.0,0.0,,0.0,20,0
0.1,438,selective,1.0,0.5045660040866706,,5.724743381076392,20,0
0.1,439,control,1.0,0.0,,0.0,20,0
0.1,439,selective,1.0,0.5029150456342,,5.737185872395836,20,0
0.1,440,control,1.0,0.0,,0.0,20,0
0.1,440,selective,1.0,0.502504676041442,,5.730777452256947,20,0
0.1,441,control,1.0,0.0,,0.0,20,0
0.1,441,selective,1.0,0.5029150456342,,5.722623155381949,20,0
0.1,442,control,1.0,0.0,,0.0,20,0
0.1,442,selective,1.0,0.5036152853168294,,5.71867621527778,20,0
0.1,443,control,1.0,0.0,,0.0,20,0
0.1,443,selective,1.0,0.5058065929463832,,5.71896213107639,20,0
0.1,444,control,1.0,0.0,,0.0,20,0
0.1,444,selective,1.0,0.502504676041442,,5.687366536458336,20,0
0.1,445,control,1.0,0.0,,0.0,20,0
0.1,445,selective,1.0,0.5043373363640982,,5.71722601996528,20,0
0.1,446,control,1.0,0.0,,0.0,20,0
0.1,446,selective,1.0,0.503325415226958,,5.711693250868056,20,0
0.1,447,control,1.0,0.0,,0.0,20,0
0.1,447,selective,1.0,0.502504676041442,,5.717270507812503,20,0
0.1,448,control,1.0,0.0,,0.0,20,0
0.1,448,selective,1.0,0.5047695173214952,,5.697361111111112,20,0
0.1,449,control,1.0,0.0,,0.0,20,0
0.1,449,selective,1.0,0.5052880551339392,,5.743447265625002,20,0
0.1,450,control,1.0,0.0,,0.0,20,0
0.1,450,selective,1.0,0.5043373363640982,,5.705776367187502,20,0
0.1,451,control,1.0,0.0,,0.0,20,0
0.1,451,selective,1.0,0.502504676041442,,5.712549370659726,20,0
0.1,452,control,1.0,0.0,,0.0,20,0
0.1,452,selective,1.0,0.503905155406701,,5.6992919921875025,20,0
0.1,453,control,1.0,0.0,,0.0,20,0
0.1,453,selective,1.0,0.5029150456342,,5.72119791666667,20,0
0.1,454,control,1.0,0.0,,0.0,20,0
0.1,454,selective,1.0,0.5047695173214952,,5.749321831597224,20,0
0.1,455,control,1.0,0.0,,0.0,20,0
0.1,455,selective,1.0,0.5043373363640982,,5.720679796006946,20,0
0.1,456,control,1.0,0.0,,0.0,20,0
0.1,456,selective,1.0,0.505955762879911,,5.711069878472223,20,0
