condition,viability_def,inherit_prob,rep,method,analysis_role,k,preserved_info,viability,actual_viability,syntactic_info,meta
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,64,0.0,-1.33938237334408,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,96,0.0,-1.3393041884929853,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,7,kmeans_profile,diagnostic_function_preserving,128,0.0,-1.3394146708484156,-1.3394411552167806,0.13550526207814145,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,1,0.0,-1.3401236661248541,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,2,0.013756145382873146,-1.3402623379639653,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,3,0.021802974586322403,-1.340150261010669,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,4,0.02751229076574629,-1.3391824020367733,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,6,0.03555911996919555,-1.3412771078265453,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,8,0.041268436148619435,-1.341687866439468,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,12,0.04931526535206869,-1.3413095426939485,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,16,0.05502458153149258,-1.339782005262827,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,24,0.06307141073494184,-1.339753606077525,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,32,0.06878072691436572,-1.33875465086935,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,48,0.07682755611781497,-1.339783613520221,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,64,0.08253687229723887,-1.3406333148614515,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,96,0.09058370150068813,-1.339647979085084,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,balanced_random_group,primary,128,0.096293017680112,-1.3386468732863972,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,1,0.0,-1.3403087311307396,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,2,0.013756145382873146,-1.3393747177167212,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,3,0.021802974586322403,-1.3406988883856361,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,4,0.02751229076574629,-1.3389200515291892,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,6,0.03555911996919555,-1.3398756856711547,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,8,0.041268436148619435,-1.339556305832264,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,12,0.04931526535206869,-1.3393586197316103,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,16,0.05502458153149258,-1.340633196969744,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,24,0.06307141073494184,-1.3397679766511184,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,32,0.06878072691436572,-1.3407225644363643,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,48,0.07682755611781497,-1.3409847921244553,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,64,0.08253687229723887,-1.3403556241656045,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,96,0.09058370150068813,-1.3401422161042285,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,affinity_rank_group,primary,128,0.096293017680112,-1.3407668733539002,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,1,0.02751229076574629,-1.3394129656385525,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,2,0.02751229076574629,-1.3390970452507238,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,3,0.02751229076574629,-1.3396562889551673,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,4,0.02751229076574629,-1.3404431843050937,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,6,0.05502458153149258,-1.340132341822669,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,8,0.05502458153149258,-1.3385601368598186,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,12,0.05502458153149258,-1.3382520866477787,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,16,0.05502458153149258,-1.3388051383437625,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,24,0.08253687229723887,-1.3403464112857273,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,32,0.08253687229723887,-1.3395233819109313,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,48,0.08253687229723887,-1.3404297551236204,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,64,0.08253687229723887,-1.3399934162985105,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,96,0.11004916306298516,-1.3413040755014602,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,prefix_group,primary,128,0.11004916306298516,-1.3395516787706259,-1.3402501727421001,0.13756145382873144,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,8,kmeans_profile,diagnostic_function_preserving,1,0.0,-1.3408525374867686,-1.3402501727421001,0.13756145382873144,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,8,kmeans_profile,diagnostic_function_preserving,2,0.0,-1.3404505778728941,-1.3402501727421001,0.13756145382873144,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,8,kmeans_profile,diagnostic_function_preserving,3,0.0,-1.3402976310032708,-1.3402501727421001,0.13756145382873144,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,8,kmeans_profile,diagnostic_function_preserving,4,0.0,-1.3382378942338318,-1.3402501727421001,0.13756145382873144,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
control,negative_adjacency_state_entropy,0.8,8,kmeans_profile,diagnostic_function_preserving,6,0.0,-1.3401205972524455,-1.3402501727421001,0.13756145382873144,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
